timeStamp,iopv,time,date,iopv_lag
2020-04-20 10:07:30.410,2.798,10:07:30.410000,2020-04-20,2.797
2020-04-20 10:08:33.410,2.799,10:08:33.410000,2020-04-20,2.798
2020-04-20 10:08:39.410,2.798,10:08:39.410000,2020-04-20,2.799
2020-04-20 10:08:48.401,2.799,10:08:48.401000,2020-04-20,2.798
2020-04-20 10:09:30.411,2.798,10:09:30.411000,2020-04-20,2.799
2020-04-20 10:09:54.430,2.797,10:09:54.430000,2020-04-20,2.798
2020-04-20 10:10:00.441,2.798,10:10:00.441000,2020-04-20,2.797
2020-04-20 10:10:03.431,2.797,10:10:03.431000,2020-04-20,2.798
2020-04-20 10:10:09.420,2.798,10:10:09.420000,2020-04-20,2.797
2020-04-20 10:10:18.400,2.797,10:10:18.400000,2020-04-20,2.798
2020-04-20 10:10:24.420,2.798,10:10:24.420000,2020-04-20,2.797
2020-04-20 10:10:33.421,2.797,10:10:33.421000,2020-04-20,2.798
2020-04-20 10:10:45.420,2.798,10:10:45.420000,2020-04-20,2.797
2020-04-20 10:10:54.410,2.797,10:10:54.410000,2020-04-20,2.798
2020-04-20 10:11:03.411,2.798,10:11:03.411000,2020-04-20,2.797
2020-04-20 10:11:09.441,2.799,10:11:09.441000,2020-04-20,2.798
2020-04-20 10:11:15.421,2.798,10:11:15.421000,2020-04-20,2.799
2020-04-20 10:11:39.431,2.797,10:11:39.431000,2020-04-20,2.798
2020-04-20 10:12:24.461,2.798,10:12:24.461000,2020-04-20,2.797
2020-04-20 10:13:03.461,2.799,10:13:03.461000,2020-04-20,2.798
2020-04-20 10:13:15.441,2.8,10:13:15.441000,2020-04-20,2.799
2020-04-20 10:13:24.370,2.799,10:13:24.370000,2020-04-20,2.8
2020-04-20 10:13:30.460,2.8,10:13:30.460000,2020-04-20,2.799
2020-04-20 10:13:54.410,2.801,10:13:54.410000,2020-04-20,2.8
2020-04-20 10:14:00.450,2.8,10:14:00.450000,2020-04-20,2.801
2020-04-20 10:14:15.461,2.798,10:14:15.461000,2020-04-20,2.8
2020-04-20 10:14:24.421,2.799,10:14:24.421000,2020-04-20,2.798
2020-04-20 10:14:30.440,2.798,10:14:30.440000,2020-04-20,2.799
2020-04-20 10:14:33.470,2.797,10:14:33.470000,2020-04-20,2.798
2020-04-20 10:14:39.150,2.798,10:14:39.150000,2020-04-20,2.797
2020-04-20 10:15:18.471,2.799,10:15:18.471000,2020-04-20,2.798
2020-04-20 10:15:24.421,2.798,10:15:24.421000,2020-04-20,2.799
2020-04-20 10:16:00.460,2.799,10:16:00.460000,2020-04-20,2.798
2020-04-20 10:16:03.451,2.798,10:16:03.451000,2020-04-20,2.799
2020-04-20 10:16:24.380,2.799,10:16:24.380000,2020-04-20,2.798
2020-04-20 10:16:33.491,2.798,10:16:33.491000,2020-04-20,2.799
2020-04-20 10:16:39.451,2.799,10:16:39.451000,2020-04-20,2.798
2020-04-20 10:16:48.491,2.798,10:16:48.491000,2020-04-20,2.799
2020-04-20 10:17:03.470,2.799,10:17:03.470000,2020-04-20,2.798
2020-04-20 10:17:09.481,2.798,10:17:09.481000,2020-04-20,2.799
2020-04-20 10:17:15.471,2.799,10:17:15.471000,2020-04-20,2.798
2020-04-20 10:17:24.510,2.8,10:17:24.510000,2020-04-20,2.799
2020-04-20 10:17:30.471,2.799,10:17:30.471000,2020-04-20,2.8
2020-04-20 10:17:48.500,2.8,10:17:48.500000,2020-04-20,2.799
2020-04-20 10:18:45.501,2.801,10:18:45.501000,2020-04-20,2.8
2020-04-20 10:18:48.451,2.8,10:18:48.451000,2020-04-20,2.801
2020-04-20 10:19:03.490,2.801,10:19:03.490000,2020-04-20,2.8
2020-04-20 10:19:09.510,2.8,10:19:09.510000,2020-04-20,2.801
2020-04-20 10:19:15.500,2.801,10:19:15.500000,2020-04-20,2.8
2020-04-20 10:19:30.500,2.802,10:19:30.500000,2020-04-20,2.801
2020-04-20 10:19:33.480,2.801,10:19:33.480000,2020-04-20,2.802
2020-04-20 10:19:45.521,2.802,10:19:45.521000,2020-04-20,2.801
2020-04-20 10:20:43.711,2.803,10:20:43.711000,2020-04-20,2.802
2020-04-20 10:20:48.481,2.802,10:20:48.481000,2020-04-20,2.803
2020-04-20 10:21:00.520,2.801,10:21:00.520000,2020-04-20,2.802
2020-04-20 10:21:09.511,2.8,10:21:09.511000,2020-04-20,2.801
2020-04-20 10:21:24.530,2.801,10:21:24.530000,2020-04-20,2.8
2020-04-20 10:21:30.531,2.8,10:21:30.531000,2020-04-20,2.801
2020-04-20 10:21:33.540,2.801,10:21:33.540000,2020-04-20,2.8
2020-04-20 10:21:48.530,2.8,10:21:48.530000,2020-04-20,2.801
2020-04-20 10:21:54.501,2.801,10:21:54.501000,2020-04-20,2.8
2020-04-20 10:22:39.521,2.802,10:22:39.521000,2020-04-20,2.801
