timestamp,iopv,time,date,iopv_lag
25:26.8,2.793,12:25:27 AM,4/17/2020,2.792
25:29.8,2.792,12:25:30 AM,4/17/2020,2.793
25:35.8,2.793,12:25:36 AM,4/17/2020,2.792
25:56.8,2.794,12:25:57 AM,4/17/2020,2.793
25:59.8,2.793,12:26:00 AM,4/17/2020,2.794
26:50.8,2.794,12:26:51 AM,4/17/2020,2.793
26:59.8,2.793,12:27:00 AM,4/17/2020,2.794
27:05.8,2.794,12:27:06 AM,4/17/2020,2.793
27:26.8,2.793,12:27:27 AM,4/17/2020,2.794
27:41.7,2.794,12:27:42 AM,4/17/2020,2.793
27:59.8,2.793,12:28:00 AM,4/17/2020,2.794
28:20.8,2.794,12:28:21 AM,4/17/2020,2.793
28:26.7,2.793,12:28:27 AM,4/17/2020,2.794
28:29.8,2.794,12:28:30 AM,4/17/2020,2.793
29:11.8,2.793,12:29:12 AM,4/17/2020,2.794
29:14.8,2.794,12:29:15 AM,4/17/2020,2.793
29:20.8,2.793,12:29:21 AM,4/17/2020,2.794
29:29.8,2.794,12:29:30 AM,4/17/2020,2.793
29:41.7,2.793,12:29:42 AM,4/17/2020,2.794
30:00.0,2.794,12:30:00 AM,4/17/2020,2.793
00:09.3,2.795,12:00:09 AM,4/17/2020,2.794
