timestamp,Iopv
19:14.4,2.791
19:17.4,2.791
19:20.4,2.791
19:23.4,2.791
19:26.4,2.791
19:29.4,2.791
19:32.4,2.791
19:35.4,2.791
19:38.4,2.791
19:41.3,2.791
19:44.4,2.791
19:47.4,2.791
19:50.4,2.791
19:53.4,2.791
19:56.4,2.791
19:59.4,2.791
20:02.4,2.791
20:05.4,2.791
20:08.4,2.791
20:11.4,2.791
20:14.4,2.791
20:17.4,2.791
20:20.4,2.791
20:23.4,2.791
20:26.4,2.791
20:29.4,2.791
20:32.4,2.791
20:35.4,2.791
20:38.4,2.791
20:41.6,2.791
20:44.4,2.791
20:47.4,2.791
20:50.3,2.791
20:53.4,2.791
20:56.4,2.791
20:59.4,2.79
21:02.4,2.79
21:05.4,2.791
21:08.4,2.791
21:11.4,2.791
21:14.4,2.791
21:17.4,2.791
21:20.4,2.79
21:23.4,2.79
21:26.4,2.791
21:29.4,2.791
21:32.4,2.791
21:35.4,2.791
21:38.4,2.791
21:41.4,2.79
21:44.4,2.791
21:47.4,2.791
21:50.4,2.79
21:53.4,2.79
21:56.4,2.79
21:59.4,2.79
22:02.4,2.79
22:05.4,2.791
22:08.4,2.791
22:11.4,2.79
22:14.4,2.79
22:17.4,2.79
22:20.4,2.79
22:23.4,2.79
22:26.4,2.79
22:29.4,2.79
22:32.4,2.79
22:35.4,2.79
22:38.4,2.79
22:41.4,2.79
22:44.4,2.79
22:47.4,2.79
22:50.4,2.79
22:53.4,2.79
22:56.4,2.79
22:59.4,2.79
23:02.4,2.79
23:05.4,2.791
23:08.4,2.791
23:11.4,2.791
23:14.4,2.791
23:17.4,2.791
23:20.4,2.791
23:23.4,2.791
23:26.4,2.791
23:29.4,2.791
23:32.4,2.791
23:35.4,2.79
23:38.4,2.79
23:41.4,2.791
23:44.4,2.791
23:47.4,2.791
23:50.4,2.791
23:53.4,2.791
23:56.3,2.79
23:59.4,2.79
24:02.4,2.79
24:05.4,2.791
24:08.4,2.791
24:11.4,2.79
24:14.4,2.791
24:17.3,2.791
24:20.4,2.79
24:23.4,2.79
24:26.4,2.79
24:29.4,2.791
24:32.4,2.791
24:35.4,2.791
24:38.3,2.791
24:41.4,2.791
24:44.5,2.791
24:47.4,2.791
24:50.4,2.791
24:53.4,2.791
24:56.4,2.791
24:59.4,2.791
25:02.4,2.791
25:05.4,2.791
25:08.5,2.791
25:11.4,2.791
25:14.4,2.791
25:17.4,2.791
25:20.4,2.791
25:23.4,2.791
25:26.4,2.791
25:29.4,2.791
25:32.4,2.791
25:35.4,2.792
25:38.4,2.792
25:41.4,2.792
25:44.4,2.792
25:47.4,2.792
25:50.4,2.792
25:53.4,2.792
25:56.4,2.793
25:59.4,2.792
26:02.4,2.792
26:05.4,2.794
26:08.4,2.794
26:11.4,2.793
26:14.4,2.793
26:17.4,2.793
26:20.4,2.793
26:23.4,2.793
26:26.4,2.793
26:29.4,2.793
